Module,Submodule,Key,English,Marathi,Hindi,Odiya,Telugu,Kannada,Tamil,Gujarati,Urdu,,
ASSESSMENTS,,SUBMIT_MARKS,Submit Marks,गुण सबमिट करा,अंक जमा करें,ମାର୍କ ଦାଖଲ କରନ୍ତୁ,మార్కులు సమర్పించండి,ಅಂಕಗಳನ್ನು ಸಲ್ಲಿಸಿ,மதிப்பெண்களைச் சமர்ப்பிக்கவும்,ગુણ સબમિટ કરો,مارکس جمع کروائیں۔,,
ASSESSMENTS,,ASSESSMENTS_FOUND_PLURAL,{{count}} assessments found,{{count}} मूल्यांकने आढळली,{{count}} आकलन पाए गए,{{count}} ମୂଲ୍ୟାଙ୍କନ ମିଳିଲା,{{count}} అసెస్‌మెంట్‌లు కనుగొనబడ్డాయి,{{count}} ಮೌಲ್ಯಮಾಪನಗಳು ಕಂಡುಬಂದಿವೆ,{{count}} மதிப்பீடுகள் கிடைத்தன,{{count}} મૂલ્યાંકન મળ્યાં,{{count}} جائزے ملے,,
ASSESSMENTS,,NO_ASSESSMENT_TYPE_FOUND,No Assessment Type Found,मूल्यांकनाचा प्रकार आढळला नाही.,कोई मूल्यांकन प्रकार नहीं मिला,କୌଣସି ମୂଲ୍ୟାଙ୍କନ ପ୍ରକାର ମିଳିଲା ନାହିଁ,అసెస్‌మెంట్ రకం కనుగొనబడలేదు,ಯಾವುದೇ ಮೌಲ್ಯಮಾಪನ ಪ್ರಕಾರ ಕಂಡುಬಂದಿಲ್ಲ.,மதிப்பீட்டு வகை எதுவும் கிடைக்கவில்லை.,કોઈ મૂલ્યાંકન પ્રકાર મળ્યો નથી,تشخیص کی کوئی قسم نہیں ملی,,
ASSESSMENTS,,IMAGE_UPLOADED,Image Uploaded,प्रतिमा अपलोड केली,छवि अपलोड की गई,ଇମେଜ  ଅପଲୋଡ୍ କରାଯାଇଛି,చిత్రం అప్‌లోడ్ చేయబడింది,ಚಿತ್ರವನ್ನು ಅಪ್‌ಲೋಡ್ ಮಾಡಲಾಗಿದೆ,படம் பதிவேற்றப்பட்டது,ઇમેજ અપલોડ કરી,تصویر اپ لوڈ ہو گئی۔,,
ASSESSMENTS,,VIEW,View,पहा,देखना,ଦର୍ଶନ,చూడండి,ವೀಕ್ಷಿಸಿ,காண்க,જુઓ,دیکھیں,, 
ASSESSMENTS,,REUPLOAD,Reupload,पुन्हा अपलोड करा,पुन: अपलोड,ପୁଣି ଅପଲୋଡ୍ କରନ୍ତୁ,తిరిగి అప్‌లోడ్ చేయి,ಮರು ಅಪ್‌ಲೋಡ್ ಮಾಡಿ,மீண்டும் பதிவேற்று,ફરીથી અપલોડ કરો,دوبارہ اپ لوڈ کریں۔,,
ASSESSMENTS,,FORMAT_JPG_SIZE_MB_UP_TO_IMAGES,"* Format: jpg, jpeg. Size: {{mb}} MB Up to {{count}} images","* स्वरूप: jpg, jpeg. आकार: {{mb}} MB {{count}} पर्यंत प्रतिमा","* फॉर्मेट: jpg, jpeg. साइज़: {{mb}} MB तक {{count}} इमेज","* ଫର୍ମାଟ୍: jpg, jpeg. ଆକାର: {{mb}} MB {{count}} ପ୍ରତିଛବି ପର୍ଯ୍ୟନ୍ତ","* ఫార్మాట్: jpg, jpeg. పరిమాణం: {{mb}} MB {{count}} చిత్రాల వరకు","* ಸ್ವರೂಪ: jpg, jpeg. ಗಾತ್ರ: {{mb}} MB {{count}} ಚಿತ್ರಗಳವರೆಗೆ","* வடிவம்: jpg, jpeg. அளவு: {{mb}} MB {{count}} படங்கள் வரை","* ફોર્મેટ: jpg, jpeg. કદ: {{mb}} MB {{count}} છબીઓ સુધી",* فارمیٹ: jpg، jpeg. سائز: {{mb}} MB تک {{count}} تصاویر,,
LMP_SINGLE_BATCH_WIDGET,,TITLE,Select batch,बॅच निवडा,बैच चुनें,ବ୍ୟାଚ୍ ବାଛନ୍ତୁ,బ్యాచ్ ఎంచుకోండి,ಬ್ಯಾಚ್ ಆಯ್ಕೆಮಾಡಿ,பேட்சைத் தேர்வு செய்க,બેચ પસંદ કરો,ایس ایس او کی توثیق,,
LMP_SINGLE_BATCH_WIDGET,,CENTER,Center,केंद्र,केंद्र,କେନ୍ଦ୍ର,కేంద్రం,ಸೆಂಟರ್ ,மையம்,સેન્ટર ,سنڑ,,
LMP_SINGLE_BATCH_WIDGET,,SELECT_CENTER,Select center,केंद्र निवडा,केंद्र चुनें,କେନ୍ଦ୍ର ବାଛନ୍ତୁ,కేంద్రాన్ని ఎంచుకోండి,ಸೆಂಟರ್ ನ್ನು  ಆಯ್ಕೆಮಾಡಿ,மையத்தைத் தேர்ந்தெடுக்கவும்,સેન્ટર  પસંદ કરો,سنڑ منتخب کریں۔,,
LMP_SINGLE_BATCH_WIDGET,,NO_CENTERS_AVAILABLE,No centers available,कोणतेही केंद्र उपलब्ध नाही,कोई केंद्र उपलब्ध नहीं,କୌଣସି କେନ୍ଦ୍ର ଉପଲବ୍ଧ ନାହିଁ,కేంద్రాలు ఏవీ అందుబాటులో లేవు,ಯಾವುದೇ ಸೆಂಟರ್ ಗಳು  ಲಭ್ಯವಿಲ್ಲ,மையங்கள் எதுவும் இல்லை,કોઈ સેન્ટર  ઉપલબ્ધ નથી,کوئی سنڑ دستیاب نہیں۔,,
LMP_SINGLE_BATCH_WIDGET,,BATCH,Batch,बॅच,बैच,ବ୍ୟାଚ୍,బ్యాచ్,ಬ್ಯಾಚ್,பேட்ச்,બેચ,بیچ,,
LMP_SINGLE_BATCH_WIDGET,,SELECT_CENTER_FIRST,Select a center first,प्रथम एक केंद्र निवडा,पहले एक केंद्र चुनें,ପ୍ରଥମେ ଏକ କେନ୍ଦ୍ର ବାଛନ୍ତୁ,ముందుగా ఒక కేంద్రాన్ని ఎంచుకోండి,ಮೊದಲು ಒಂದು ಸೆಂಟರ್ ನ್ನು ಆಯ್ಕೆಮಾಡಿ,முதலில் ஒரு மையத்தைத் தேர்ந்தெடுக்கவும்,પહેલા એક સેન્ટર પસંદ કરો,پہلے ایک سنڑ کا انتخاب کریں۔,,
LMP_SINGLE_BATCH_WIDGET,,LOADING_BATCHES,Loading batches…,बॅच लोड होत आहेत…,बैच लोड हो रहे हैं…,ବ୍ୟାଚ୍ ଲୋଡ୍ ହେଉଛି…,బ్యాచ్‌లు లోడ్ అవుతున్నాయి…,ಬ್ಯಾಚ್‌ಗಳು ಲೋಡ್ ಆಗುತ್ತಿವೆ…,பேட்சுகள் ஏற்றப்படுகிறது...,બેચ લોડ થઈ રહ્યા છે…,بیچز لوڈ ہو رہے ہیں…,,
LMP_SINGLE_BATCH_WIDGET,,SELECT_BATCH,Select batch,बॅच निवडा,बैच चुनें,ବ୍ୟାଚ୍ ବାଛନ୍ତୁ,బ్యాచ్ ఎంచుకోండి,ಬ್ಯಾಚ್ ಆಯ್ಕೆಮಾಡಿ,பேட்சைத் தேர்வு செய்க,બેચ પસંદ કરો,بیچ منتخب کریں۔,,
LMP_SINGLE_BATCH_WIDGET,,VALUE_NOT_IN_LIST,Current value not in loaded list; pick a batch again if needed.,सध्याचे मूल्य सूचीत नाही; कृपया पुन्हा बॅच निवडा.,वर्तमान मान सूची में नहीं है; कृपया फिर से बैच चुनें।,ବର୍ତ୍ତମାନ ମୂଲ୍ୟ ତାଲିକାରେ ନାହିଁ; ଦୟାକରି ପୁଣି ବ୍ୟାଚ୍ ବାଛନ୍ତୁ।,ప్రస్తుత విలువ జాబితాలో లేదు; దయచేసి మళ్లీ బ్యాచ్ ఎంచుకోండి.,ಪ್ರಸ್ತುತ ಮೌಲ್ಯ ಪಟ್ಟಿಯಲ್ಲಿಲ್ಲ; ದಯವಿಟ್ಟು ಮತ್ತೆ ಬ್ಯಾಚ್ ಆಯ್ಕೆಮಾಡಿ.,தற்போதைய மதிப்பு பட்டியலில் இல்லை; மீண்டும் பேட்சைத்  தேர்ந்தெடுக்கவும்.,વર્તમાન મૂલ્ય યાદીમાં નથી; કૃપા કરીને ફરીથી બેચ પસંદ કરો.,منتخب کردہ  بیچ فہرست میں نہیں ہے۔ اگر ضرورت ہو تو دوبارہ ایک بیچ چنیں۔,,
LEARNER_APP,LOGIN,on_playstore,on- playstore,प्ले स्टोअरवर उपलब्ध आहे,प्लेस्टोर पर,ପ୍ଲେ ଷ୍ଟୋରରେ ଉପଲବ୍ଧ,ప్లే స్టోర్‌లో,ಪ್ಲೇ ಸ್ಟೋರ್‌ನಲ್ಲಿ ಲಭ್ಯವಿದೆ,ப்ளே ஸ்டோர் இல் கிடைக்கிறது,પ્લેસ્ટોર પર,Play Store پر دستیاب ہے۔,,
FORM,,TYPE_OF_PHONE_ACCESSIBLE,type of phone accessible,उपलब्ध असलेल्या फोनचा प्रकार,उपलब्ध फ़ोन का प्रकार,ଆକ୍ସେସ୍ ଯୋଗ୍ୟ ଫୋନର ପ୍ରକାର,యాక్సెస్ చేయగల ఫోన్ రకం,ಪ್ರವೇಶಿಸಬಹುದಾದ ಫೋನ್ ಪ್ರಕಾರ,அணுகக்கூடிய தொலைபேசி வகை,ઉપલબ્ધ ફોનનો પ્રકાર,قابل رسائی فون کی قسم,,
FORM,,WHATS_YOUR_GENDER,what your gender?,तुमचे लिंग काय आहे?,आपका लिंग क्या है?,ଆପଣଙ୍କର ଲିଙ୍ଗ କଣ?,మీ లింగం ఏమిటి?,ನಿಮ್ಮ ಲಿಂಗ ಏನು?,உங்கள் பாலினம் என்ன?,તમારું લિંગ શું છે?,آپ کی جنس کیا ہے؟,,
FORM,,dob,DOB,जन्मतारीख,जन्म तिथि,ଜନ୍ମ ତାରିଖ,పుట్టిన తేదీ,ಹುಟ್ಟಿದ ದಿನಾಂಕ,பிறந்த தேதி,જન્મ તારીખ,تاریخ پیدائش,,
FORM,,PARENT_GUARDIAN_PHONE_NO,parent guardian Phone number,पालक/पालकांचा फोन नंबर,अभिभावक/संरक्षक का फ़ोन नंबर,ପିତାମାତା/ଅଭିଭାବକଙ୍କ ଫୋନ୍ ନମ୍ବର,తల్లిదండ్రులు/సంరక్షకుడి ఫోన్ నంబర్,ಪೋಷಕರು/ಪೋಷಕರ ಫೋನ್ ಸಂಖ್ಯೆ,பெற்றோர்/பாதுகாவலர் தொலைபேசி எண்,માતાપિતા/વાલીઓનો ફોન નંબર,والدین/سرپرست کا فون نمبر,,
FORM,,phone_number,Phone Number,फोन नंबर,फ़ोन नंबर,ଫୋନ୍ ନମ୍ବର,ఫోన్ నంబర్,ದೂರವಾಣಿ ಸಂಖ್ಯೆ,தொலைபேசி எண்,ફોન નંબર,فون نمبر,,
,,WELCOME,welcome,स्वागत आहे,स्वागत,ସ୍ୱାଗତ,స్వాగతం,ಸ್ವಾಗತ,வரவேற்பு,સ્વાગત છે,خوش آمدید,,
COMMON,,Job Family,Job Family,कामाचा प्रकार,काम का प्रकार / काम की श्रेणी,କାର୍ଯ୍ୟ କ୍ଷେତ୍ର,ఉద్యోగ కుటుంబం,ಉದ್ಯೋಗದ ವರ್ಗ,வேலையின் வகை,કામનો પ્રકાર,جاب فیملی,,
COMMON,,RESET_USER,Reset User,वापरकर्ता रीसेट करा,यूज़र फिर से ठीक करें / दोबारा चालू करें,ଯୁଜର ରିସେଟ୍ କରନ୍ତୁ,వినియోగదారుని రీసెట్ చేయండి.,ಯುಸರ್ ರಿಸೆಟ್,யூசரை ரீசெட் செய்யவும்,વપરાશકર્તા રીસેટ કરો,یوزر کو دوبارہ ترتیب دیں۔,,
LEARNER_APP,COMMON,Survey,Survey,सर्वेक्षण,जानकारी लेना / जानकारी जुटाना,ସର୍ଭେ,సర్వే,ಸರ್ವೇ ,கணக்கெடுப்பு,સર્વે,سروے,,
LEARNER_APP,HOME,WELCOME_GIF_ALT,Welcome GIF,स्वागत GIF,स्वागत संदेश,ସ୍ୱାଗତ GIF,స్వాగత GIF,ವೆಲ್ಕಮ್ ಜಿಫ್,வரவேற்பு GIF,સ્વાગત GIF,خوش آمدید GIF,,
LEARNER_APP,HOME,QR_CODE_ALT,QR code,QR कोड,मोबाइल से स्कैन करने वाला कोड / QR कोड,QR କୋଡ୍,QR కోడ్,QR ಕೋಡ್,QR கோட்,ક્યૂ આર કોડ,QR کوڈ,,
LEARNER_APP,HOME,PLAYSTORE_ALT,Play Store,प्ले स्टोअर,ऐप डाउनलोड करने की जगह / प्ले स्टोर,ପ୍ଲେ ଷ୍ଟୋର,ప్లే స్టోర్,ಪ್ಲೇ ಸ್ಟೋರ್,ப்ளே ஸ்டோர்,પ્લે સ્ટોર,پلے اسٹور,,
LEARNER_APP,HOME,YOUTUBE_IFRAME_TITLE,YouTube video player,यूट्यूब व्हिडिओ प्लेअर,यूट्यूब वीडियो प्लेयर,ୟୁ ଟ୍ୟୁବ ଭିଡିଓ ପ୍ଲେୟାର,యూట్యూబ్ వీడియో ప్లేయర్,YouTube ವೀಡಿಯೊ ಪ್ಲೇಯರ್,யூடியூப் வீடியோ பிளேயர்,યુટ્યુબ વિડીયો પ્લેયર,یوٹیوب ویڈیو پلیئر,,
LEARNER_APP,USER_PROFILE_CARD,REGISTER_AS_PTM,Register as PTM,PTM म्हणून नोंदणी करा,PTM के रूप में पंजीकरण करें,PTM ଭାବରେ ପଞ୍ଜିକରଣ କରନ୍ତୁ,PTMగా నమోదు చేసుకోండి,PTM ಆಗಿ ನೋಂದಾಯಿಸಿ,PTM ஆக பதிவு செய்யவும்,PTM તરીકે નોંધણી કરો,PTM کے طور پر رجسٹر ہوں۔,,
LEARNER_APP,USER_PROFILE_CARD,GO_TO_PTM_PORTAL,Go to PTM Portal,PTM पोर्टलवर जा,PTM पोर्टल पर जाएं,PTM ପୋର୍ଟାଲକୁ ଯାଆନ୍ତୁ,PTM పోర్టల్‌కు వెళ్లండి,PTM ಪೋರ್ಟಲ್‌ಗೆ ಹೋಗಿ,PTM போர்டலுக்கு செல்லவும்,PTM પોર્ટલ પર જાઓ,PTM  پورٹل پر جائیں۔,,
LEARNER_APP,USER_PROFILE_CARD,CONGRATULATIONS_TITLE,Congratulations! 🎉,अभिनंदन! 🎉,बधाई हो!,ଅଭିନନ୍ଦନ! 🎉,అభినందనలు! 🎉,ಅಭಿನಂದನೆಗಳು! 🎉,வாழ்த்துகள்! 🎉,અભિનંદન!  🎉,مبارک ہو! 🎉,,
LEARNER_APP,USER_PROFILE_CARD,CONGRATULATIONS_MESSAGE,Congratulations on being associated as a PTM with Pratham. Let's get started with your new journey.,"प्रथमसोबत PTM म्हणून जोडल्याबद्दल अभिनंदन. चला, तुमच्या नव्या प्रवासाची सुरुवात करूया.","आपको Pratham Education Foundation के साथ PTM के रूप में जुड़ने पर बधाई। आइए, अपनी नई शुरुआत करते हैं",ପ୍ରଥମ ସହିତ PTM ଭାବରେ ଜଡିତ ହୋଇଥିବାରୁ ଅଭିନନ୍ଦନ। ଆସନ୍ତୁ ଆପଣଙ୍କର ନୂତନ ଯାତ୍ରା ଆରମ୍ଭ କରିବା।,ప్రథమ్‌లో PTMగా నియమితులైనందుకు అభినందనలు. మీ కొత్త ప్రయాణాన్ని ప్రారంభిద్దాం.,ಪ್ರಥಮ್ ನೊಂದಿಗೆ PTM ಆಗಿ ಸೇರಿದ್ದಕ್ಕೆ ಅಭಿನಂದನೆಗಳು. ನಿಮ್ಮ ಹೊಸ ಪ್ರಯಾಣವನ್ನು ಆರಂಭಿಸೋಣ.,பிரதமுடன் (Pratham) ஒரு PTM-ஆக இணைந்ததற்கு வாழ்த்துகள். உங்கள் புதிய பயணத்தைத் தொடங்கலாம்.,પ્રથમ સાથે PTM તરીકે જોડાવા બદલ અભિનંદન. ચાલો તમારી નવી સફર શરૂ કરીએ.,پرتھم کے ساتھ بطور PTM منسلک ہونے پر مبارکباد۔ آئیے اپنے نئے سفر کا آغاز کریں۔,,
LEARNER_APP,USER_PROFILE_CARD,TO_LOG_IN,"To log in,","लॉग इन करण्यासाठी,",लॉगिन,"ଲଗ୍ ଇନ୍ କରିବାକୁ,","లాగిన్ అవ్వడానికి,","ಲಾಗಿನ್ ಆಗಲು,",லாகின் செய்ய,"લોગ ઇન કરવા માટે,",لاگ ان کرنے کے لیے،,,
LEARNER_APP,USER_PROFILE_CARD,CLICK_HERE,click here,येथे क्लिक करा,यहाँ क्लिक करें,ଏଠାରେ କ୍ଲିକ୍ କରନ୍ତୁ,ఇక్కడ క్లిక్ చేయండి,ಇಲ್ಲಿ ಕ್ಲಿಕ್ ಮಾಡಿ,இங்கே கிளிக் செய்யவும்,અહીં ક્લિક કરો,یہاں کلک کریں۔,,
LEARNER_APP,USER_PROFILE_CARD,LOGIN_TIP,Tip: Log in using your ERP ID,सूचना: आपल्या ERP आयडीचा वापर करून लॉग इन करा.,लॉगिन करने के लिए: सुझाव—अपनी ERP ID से लॉगिन करें,ଟିପ୍ପଣି: ଆପଣଙ୍କର ERP ID ବ୍ୟବହାର କରି ଲଗ୍ ଇନ୍ କରନ୍ତୁ,సూచన: మీ ERP IDని ఉపయోగించి లాగిన్ అవ్వండి.,ಸಲಹೆ: ನಿಮ್ಮ ERP ID ಬಳಸಿ ಲಾಗಿನ್ ಮಾಡಿ,குறிப்பு: உங்கள் ERP ID-ஐப் பயன்படுத்தி லாகின் செய்யுங்கள்,ટિપ: તમારા ERP ID નો ઉપયોગ કરીને લોગ ઇન કરો.,ٹپ: اپنی ERP ID استعمال کرکے لاگ ان کریں۔,,
LEARNER_APP,USER_PROFILE_CARD,REGISTER_TO_ANOTHER_PROGRAM,Add More Programs,अधिक प्रोग्राम जोडा,और प्रोग्राम जोड़ें,ଅଧିକ ପ୍ରୋଗ୍ରାମ୍ ଯୋଡନ୍ତୁ,మరిన్ని ప్రోగ్రామ్‌లను జోడించండి.,ಮತ್ತಷ್ಟು ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ಸೇರಿಸಿ,மேலும் திட்டங்களைச் சேர்க்கவும்,વધુ પ્રોગ્રામ ઉમેરો,مزید پروگرام شامل کریں۔,,
LEARNER_APP,PROFILE,COMPLETED_COURSES_AND_CERTIFICATES,Completed Courses & Certificates,पूर्ण केलेले अभ्यासक्रम आणि प्रमाणपत्रे,पूरे किए गए कोर्स और सर्टिफिकेट,ସମ୍ପୂର୍ଣ୍ଣ ହୋଇଥିବା ପାଠ୍ୟକ୍ରମ ଏବଂ ପ୍ରମାଣପତ୍ର,పూర్తి చేసిన కోర్సులు & సర్టిఫికేట్లు,ಪೂರ್ಣಗೊಂಡ ಕೋರ್ಸ್‌ಗಳು ಮತ್ತು ಪ್ರಮಾಣಪತ್ರಗಳು,முடிந்த பாடப்பிரிவுகள் மற்றும் சான்றிதழ்கள்,પૂર્ણ કરેલા અભ્યાસક્રમો/કોર્સ  અને પ્રમાણપત્રો,مکمل کورسز اور سرٹیفکیٹس,,
LEARNER_APP,PROFILE,CERTIFICATION_NOT_COMPLETED,Certification has not been completed yet.,प्रमाणपत्र अजून पूर्ण झालेले नाही.,सर्टिफिकेट अभी पूरा नहीं हुआ है,ପ୍ରମାଣପତ୍ର ଏପର୍ଯ୍ୟନ୍ତ ସମାପ୍ତ ହୋଇନାହିଁ।,ధృవీకరణ ఇంకా పూర్తి కాలేదు.,ಪ್ರಮಾಣೀಕರಣ ಇನ್ನೂ ಪೂರ್ಣಗೊಂಡಿಲ್ಲ.,சர்டிபிகேஷன் இன்னும் முடிக்கப்படவில்லை.,પ્રમાણપત્ર હજુ પૂર્ણ થયું નથી.,سرٹیفیکیشن ابھی تک مکمل نہیں ہوا ہے۔,,
LEARNER_APP,PROFILE,CERTIFICATION_ID_NOT_FOUND,Certification Id not found,प्रमाणपत्र आयडी सापडला नाही,सर्टिफिकेट आईडी नहीं मिली,ପ୍ରମାଣପତ୍ର ଆଇଡି ମିଳିଲା ନାହିଁ,ధృవీకరణ ID కనుగొనబడలేదు.,ಪ್ರಮಾಣೀಕರಣ Id ಕಂಡುಬಂದಿಲ್ಲ.,சர்டிபிகேஷன் ஐடி (Certification Id) கிடைக்கவில்லை,પ્રમાણપત્ર ID મળ્યું નથી,سرٹیفیکیشن آئی ڈی نہیں ملی,,
LEARNER_APP,REGISTRATION_FLOW,START_ASSESSMENT,Start Assessment,मूल्यमापन सुरू करा,टेस्ट शुरू करें,ମୂଲ୍ୟାଙ୍କନ ଆରମ୍ଭ କରନ୍ତୁ,మూల్యాంకనాన్ని ప్రారంభించండి.,ಮೌಲ್ಯಮಾಪನವನ್ನು ಪ್ರಾರಂಭಿಸಿ,மதிப்பீட்டைத் தொடங்கவும்,ટેસ્ટ શરૂ કરો,تشخیص شروع کریں۔,,
LEARNER_APP,REGISTRATION_FLOW,YOU_HAVE_SUCCESSFULLY_SIGNED_UP_FOR_ASSESSMENT,Your journey towards Class 10 begins here. Let’s start with the Saral Test.,"तुमचा दहावीच्या प्रवासाची सुरुवात इथून होते. चला, सरल टेस्टने सुरुवात करूया.","कक्षा 10 की आपकी यात्रा यहीं से शुरू होती है। चलिए, सरल टेस्ट से शुरुआत करते हैं",ତୁମର ଦଶମ ଶ୍ରେଣୀ ପାଇଁ ଯାତ୍ରା ଏହିଠାରୁ ଆରମ୍ଭ ହୁଏ। ଆସନ୍ତୁ ସରଳ ପରୀକ୍ଷା ସହିତ ଆରମ୍ଭ କରିବା।,10వ తరగతి వైపు మీ ప్రయాణం ఇక్కడ మొదలవుతుంది. సరళ్ పరీక్షతో ప్రారంభిద్దాం.,10 ನೇ ತರಗತಿಗೆ ನಿಮ್ಮ ಪ್ರಯಾಣ ಇಲ್ಲಿಂದ ಪ್ರಾರಂಭವಾಗುತ್ತದೆ. ಸರಳ್ ಪರೀಕ್ಷೆಯೊಂದಿಗೆ ಪ್ರಾರಂಭಿಸೋಣ.,பத்தாம் வகுப்புக்கான உங்கள் பயணம் இங்கே தொடங்குகிறது. 'சரல்' (Saral) தேர்வுடன் தொடங்குவோம்.,ધોરણ ૧૦ તરફની તમારી સફર અહીંથી શરૂ થાય છે. ચાલો સરલ ટેસ્ટથી શરૂઆત કરીએ.,یہاں سے  آپ کادسویں جماعت کا سفر شروع ہوتا ہے۔ آئیے سرل ٹیسٹ کے ساتھ شروع کریں۔,,
LEARNER_APP,REGISTRATION_FLOW,ASSESSMENT_REQUIRED_MESSAGE,Answer a few simple questions and move ahead.,काही सोप्या प्रश्नांची उत्तरे द्या आणि पुढे जा.,कुछ आसान सवालों के जवाब दें और आगे बढ़ें,କିଛି ସରଳ ପ୍ରଶ୍ନର ଉତ୍ତର ଦିଅନ୍ତୁ ଏବଂ ଆଗକୁ ବଢ଼ନ୍ତୁ।,కొన్ని సులభమైన ప్రశ్నలకు సమాధానమిచ్చి ముందుకు సాగండి.,ಕೆಲವು ಸರಳ ಪ್ರಶ್ನೆಗಳಿಗೆ ಉತ್ತರಿಸಿ ಮತ್ತು ಮುಂದುವರಿಯಿರಿ.,சில எளிய கேள்விகளுக்குப் பதிலளித்து முன்னேறுங்கள்.,થોડા સરળ પ્રશ્નોના જવાબ આપો અને આગળ વધો.,چند آسان سوالات کے جواب دیں اور آگے بڑھیں۔,,
LEARNER_APP,REGISTRATION_FLOW,ASSESSMENT_UNAVAILABLE_MESSAGE,The Saral test is currently unavailable in your selected language. We are working on it. Please try again later.,तुमच्या निवडलेल्या भाषेत सध्या सरल टेस्ट उपलब्ध नाही. आम्ही त्यावर काम करत आहोत. कृपया नंतर पुन्हा प्रयत्न करा.,आपके चुनी हुई भाषा में अभी सरल टेस्ट उपलब्ध नहीं है। हम इस पर काम कर रहे हैं। कृपया थोड़ी देर बाद फिर कोशिश करें,ଆପଣ ବାଛିଥିବା ଭାଷାରେ ବର୍ତ୍ତମାନ ସରଳ ପରୀକ୍ଷା ଉପଲବ୍ଧ ନାହିଁ। ଆମେ ଏହା ଉପରେ କାମ କରୁଛୁ। ଦୟାକରି ପରେ ପୁଣି ଚେଷ୍ଟା କରନ୍ତୁ।,మీరు ఎంచుకున్న భాషలో సరళ్ పరీక్ష ప్రస్తుతం అందుబాటులో లేదు. మేము దానిని మెరుగుపరిచే పని చేస్తున్నాము. దయచేసి తర్వాత మళ్ళీ ప్రయత్నించండి.,ನೀವು ಆಯ್ಕೆ ಮಾಡಿದ ಭಾಷೆಯಲ್ಲಿ ಸರಳ್ ಪರೀಕ್ಷೆಯು ಪ್ರಸ್ತುತ ಲಭ್ಯವಿಲ್ಲ. ನಾವು ಅದರ ಮೇಲೆ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದೇವೆ. ದಯವಿಟ್ಟು ನಂತರ ಮತ್ತೆ ಪ್ರಯತ್ನಿಸಿ.,சரல்' தேர்வு நீங்கள் தேர்ந்தெடுத்த மொழியில் தற்போது கிடைக்கவில்லை. நாங்கள் இதில் பணியாற்றி வருகிறோம். தயவுசெய்து சிறிது நேரம் கழித்து மீண்டும் முயற்சிக்கவும்.,તમારી પસંદ કરેલી ભાષામાં સરલ ટેસ્ટ હાલમાં ઉપલબ્ધ નથી. અમે તેના પર કામ કરી રહ્યા છીએ. કૃપા કરીને પછીથી ફરી પ્રયાસ કરો.,سرل ٹیسٹ فی الحال آپ کی منتخب کردہ زبان میں دستیاب نہیں ہے۔ ہم اس پر کام کر رہے ہیں۔ براہ کرم بعد میں دوبارہ کوشش کریں۔,,
LEARNER_APP,REGISTRATION_FLOW,ASSESSMENT_BEFORE_ACCESS_MESSAGE,"Your journey towards Class 10 begins here. Let’s start with the Saral Test.

Answer a few simple questions and move ahead.","तुमचा दहावीचा प्रवास इथून सुरू होतो. चला, सरल टेस्टने सुरुवात करूया.

काही सोप्या प्रश्नांची उत्तरे द्या आणि पुढे जा.","कक्षा 10 की आपकी यात्रा यहीं से शुरू होती है। चलिए, सरल टेस्ट से शुरुआत करते हैं।

कुछ आसान सवालों के जवाब दें और आगे बढ़ें।",ତୁମର ଦଶମ ଶ୍ରେଣୀ ପାଇଁ ଯାତ୍ରା ଏହିଠାରୁ ଆରମ୍ଭ ହୁଏ। ଆସନ୍ତୁ ସରଳ ପରୀକ୍ଷା ସହିତ ଆରମ୍ଭ କରିବା। କିଛି ସରଳ ପ୍ରଶ୍ନର ଉତ୍ତର ଦିଅ ଏବଂ ଆଗକୁ ବଢ଼।,"10వ తరగతి వైపు మీ ప్రయాణం ఇక్కడ మొదలవుతుంది. సరళ్ పరీక్షతో ప్రారంభిద్దాం.

కొన్ని సులభమైన ప్రశ్నలకు సమాధానమిచ్చి ముందుకు సాగండి.","10 ನೇ ತರಗತಿಗೆ ನಿಮ್ಮ ಪ್ರಯಾಣ ಇಲ್ಲಿಂದ ಪ್ರಾರಂಭವಾಗುತ್ತದೆ. ಸರಳ್ ಪರೀಕ್ಷೆಯೊಂದಿಗೆ ಪ್ರಾರಂಭಿಸೋಣ.
 
 ಕೆಲವು ಸರಳ ಪ್ರಶ್ನೆಗಳಿಗೆ ಉತ್ತರಿಸಿ ಮತ್ತು ಮುಂದುವರಿಯಿರಿ.","பத்தாம் வகுப்புக்கான உங்கள் பயணம் இங்கே தொடங்குகிறது. 'சரல்' (Saral) தேர்வுடன் தொடங்குவோம்.

சில எளிய கேள்விகளுக்குப் பதிலளித்து முன்னேறுங்கள்.","ધોરણ ૧૦ તરફની તમારી સફર અહીંથી શરૂ થાય છે. ચાલો સરલ ટેસ્ટથી શરૂઆત કરીએ.

થોડા સરળ પ્રશ્નોના જવાબ આપો અને આગળ વધો.","یہاں سے  آپ کادسویں جماعت کا سفر شروع ہوتا ہے۔ آئیے سرل ٹیسٹ کے ساتھ شروع کریں۔
چند آسان سوالات کے جواب دیں اور آگے بڑھیں۔",,
